state,year,quarter,districtName,count,amount
arunachal-pradesh,2020,2,changlang,69279,128572448.0
arunachal-pradesh,2020,2,lohit,56541,114730675.48
arunachal-pradesh,2020,2,east siang,55680,112693868.81
arunachal-pradesh,2020,2,tawang,44499,121561732.24
arunachal-pradesh,2020,2,namsai,34972,54870798.31
arunachal-pradesh,2020,2,west siang,32777,72790231.05
arunachal-pradesh,2020,2,tirap,28830,63497030.84
arunachal-pradesh,2020,2,lower dibang valley,26234,42360072.53
arunachal-pradesh,2020,3,papum pare,298350,859373863.72
arunachal-pradesh,2020,3,west kameng,111029,332812237.81
arunachal-pradesh,2020,3,changlang,73842,159158438.93
arunachal-pradesh,2020,3,east siang,69710,176323789.94
arunachal-pradesh,2020,3,lohit,65889,156523653.19
arunachal-pradesh,2020,3,tawang,56016,182137862.72
arunachal-pradesh,2020,3,namsai,37019,76484566.53
arunachal-pradesh,2020,3,west siang,34295,92449732.96
arunachal-pradesh,2020,3,tirap,30046,81539831.53
arunachal-pradesh,2020,3,lower dibang valley,27655,63469161.33
arunachal-pradesh,2020,4,papum pare,390528,1205917753.7
arunachal-pradesh,2020,4,west kameng,129575,390436113.74
arunachal-pradesh,2020,4,east siang,88632,250515095.19
arunachal-pradesh,2020,4,changlang,84852,204367875.07
arunachal-pradesh,2020,4,lohit,80530,196997836.8
arunachal-pradesh,2020,4,tawang,67262,240482254.58
arunachal-pradesh,2020,4,namsai,46762,111916731.52
arunachal-pradesh,2020,4,west siang,45207,125118193.05
arunachal-pradesh,2020,4,tirap,36124,104709589.66
arunachal-pradesh,2020,4,lower dibang valley,33455,81929299.57
arunachal-pradesh,2021,1,papum pare,419891,1388723426.72
arunachal-pradesh,2021,1,west kameng,120906,384735272.84
arunachal-pradesh,2021,1,east siang,82357,253988360.8
arunachal-pradesh,2021,1,changlang,78849,220167765.52
arunachal-pradesh,2021,1,lohit,72380,198534806.93
arunachal-pradesh,2021,1,tawang,54137,207859088.41
arunachal-pradesh,2021,1,namsai,45753,116637630.68
arunachal-pradesh,2021,1,west siang,42575,138700637.29
arunachal-pradesh,2021,1,lower dibang valley,32427,90709108.52
arunachal-pradesh,2021,1,tirap,32043,110593517.15
arunachal-pradesh,2021,2,papum pare,552953,1501062555.48
arunachal-pradesh,2021,2,west kameng,164866,482626617.87
arunachal-pradesh,2021,2,east siang,106787,286839106.45
arunachal-pradesh,2021,2,changlang,105461,264031910.35
arunachal-pradesh,2021,2,lohit,99686,230495504.25
arunachal-pradesh,2021,2,tawang,70061,251025037.95
arunachal-pradesh,2021,2,namsai,64781,147069902.35
arunachal-pradesh,2021,2,west siang,59341,180700138.8
arunachal-pradesh,2021,2,tirap,46320,144548683.32
arunachal-pradesh,2021,2,lower dibang valley,42091,105552358.12
arunachal-pradesh,2021,3,papum pare,710098,1995999756.34
arunachal-pradesh,2021,3,west kameng,209165,658232385.74
arunachal-pradesh,2021,3,east siang,128957,368061706.24
arunachal-pradesh,2021,3,changlang,120126,319705502.42
arunachal-pradesh,2021,3,lohit,117879,275160751.4
arunachal-pradesh,2021,3,tawang,89052,365404078.35
arunachal-pradesh,2021,3,namsai,79292,177380632.18
arunachal-pradesh,2021,3,west siang,65763,217065611.33
arunachal-pradesh,2021,3,lower dibang valley,50270,133788746.95
arunachal-pradesh,2021,3,tirap,47118,143620525.86
arunachal-pradesh,2021,4,papum pare,919925,2435796597.18
arunachal-pradesh,2021,4,west kameng,247346,765859269.3
arunachal-pradesh,2021,4,east siang,169617,450185173.04
arunachal-pradesh,2021,4,changlang,147432,403255246.4
arunachal-pradesh,2021,4,lohit,142772,328942905.26
arunachal-pradesh,2021,4,namsai,105194,220513367.66
arunachal-pradesh,2021,4,tawang,99575,412396002.32
arunachal-pradesh,2021,4,west siang,79050,267978346.94
arunachal-pradesh,2021,4,lower dibang valley,65302,174980099.84
arunachal-pradesh,2021,4,lower subansiri,60146,199366119.14
arunachal-pradesh,2022,1,papum pare,1163726,2909248438.63
arunachal-pradesh,2022,1,west kameng,240672,705607894.0
arunachal-pradesh,2022,1,east siang,201945,501600929.04
arunachal-pradesh,2022,1,changlang,171494,490549428.78
arunachal-pradesh,2022,1,lohit,169954,393361044.48
arunachal-pradesh,2022,1,namsai,117173,256004887.58
arunachal-pradesh,2022,1,west siang,92331,315562272.59
arunachal-pradesh,2022,1,tawang,86721,346661566.51
arunachal-pradesh,2022,1,lower dibang valley,83531,235243185.52
arunachal-pradesh,2022,1,lower subansiri,73100,239825149.91
arunachal-pradesh,2022,2,papum pare,1444757,3269917296.56
arunachal-pradesh,2022,2,west kameng,327925,893486447.56
arunachal-pradesh,2022,2,east siang,261162,604825118.19
arunachal-pradesh,2022,2,lohit,226199,502322813.64
arunachal-pradesh,2022,2,changlang,203732,513287861.1
arunachal-pradesh,2022,2,namsai,152652,293920909.25
arunachal-pradesh,2022,2,tawang,132824,494351396.82
arunachal-pradesh,2022,2,west siang,121772,375530981.65
arunachal-pradesh,2022,2,lower dibang valley,104498,271945446.39
arunachal-pradesh,2022,2,lower subansiri,94109,287993729.77
arunachal-pradesh,2022,3,papum pare,1651143,3211809407.13
arunachal-pradesh,2022,3,west kameng,371632,945171308.18
arunachal-pradesh,2022,3,east siang,286766,594752976.41
arunachal-pradesh,2022,3,lohit,236792,461745616.92
arunachal-pradesh,2022,3,changlang,216609,492535245.06
arunachal-pradesh,2022,3,namsai,151676,277199997.04
arunachal-pradesh,2022,3,tawang,138313,514855579.72
arunachal-pradesh,2022,3,west siang,136332,395192938.0
arunachal-pradesh,2022,3,lower dibang valley,112848,273001216.67
arunachal-pradesh,2022,3,lower subansiri,109261,285712248.14
arunachal-pradesh,2022,4,papum pare,1917365,3401999228.94
arunachal-pradesh,2022,4,west kameng,421418,954522716.73
arunachal-pradesh,2022,4,east siang,327737,623525449.46
arunachal-pradesh,2022,4,lohit,276551,503661703.83
arunachal-pradesh,2022,4,changlang,254818,572195646.77
arunachal-pradesh,2022,4,namsai,188919,307955075.52
arunachal-pradesh,2022,4,west siang,176377,449302139.5
arunachal-pradesh,2022,4,tawang,155419,518332824.89
arunachal-pradesh,2022,4,lower subansiri,143172,339443886.24
arunachal-pradesh,2022,4,lower dibang valley,137218,308329533.63
arunachal-pradesh,2023,1,papum pare,3302746,5900429571.0
arunachal-pradesh,2023,1,west kameng,662521,1414404520.0
arunachal-pradesh,2023,1,east siang,535198,990989057.0
arunachal-pradesh,2023,1,changlang,494506,1101499481.0
arunachal-pradesh,2023,1,lohit,483285,870836418.0
arunachal-pradesh,2023,1,namsai,325503,518550113.0
arunachal-pradesh,2023,1,west siang,320064,764188915.0
arunachal-pradesh,2023,1,lower subansiri,257899,585614438.0
arunachal-pradesh,2023,1,lower dibang valley,256396,537713700.0
arunachal-pradesh,2023,1,tawang,239151,724541898.0
arunachal-pradesh,2023,2,papum pare,4245307,7148674913.0
arunachal-pradesh,2023,2,west kameng,870033,1803248166.0
arunachal-pradesh,2023,2,east siang,689624,1177576754.0
arunachal-pradesh,2023,2,changlang,615184,1260077796.0
arunachal-pradesh,2023,2,lohit,592587,984621672.0
arunachal-pradesh,2023,2,west siang,450143,970914462.0
arunachal-pradesh,2023,2,namsai,409511,619571108.0
arunachal-pradesh,2023,2,lower subansiri,341107,689315626.0
arunachal-pradesh,2023,2,tawang,339605,1003663723.0
arunachal-pradesh,2023,2,lower dibang valley,320847,641502543.0
arunachal-pradesh,2023,3,papum pare,5410471,7595971259.0
arunachal-pradesh,2023,3,west kameng,1036743,1923965574.0
arunachal-pradesh,2023,3,east siang,810283,1247686937.0
arunachal-pradesh,2023,3,changlang,712587,1216076703.0
arunachal-pradesh,2023,3,lohit,700473,1048609233.0
arunachal-pradesh,2023,3,west siang,554407,1037211224.0
arunachal-pradesh,2023,3,lower subansiri,482224,818756305.0
arunachal-pradesh,2023,3,namsai,477310,654108287.0
arunachal-pradesh,2023,3,tawang,423923,1199412955.0
arunachal-pradesh,2023,3,lower dibang valley,389175,628025556.0
arunachal-pradesh,2023,4,papum pare,5938599,8374060439.0
arunachal-pradesh,2023,4,west kameng,1195192,2162840497.0
arunachal-pradesh,2023,4,east siang,931589,1416674919.0
arunachal-pradesh,2023,4,changlang,806945,1430052570.0
arunachal-pradesh,2023,4,lohit,779252,1192879539.0
arunachal-pradesh,2023,4,west siang,687577,1262224512.0
arunachal-pradesh,2023,4,lower subansiri,559506,959863862.0
arunachal-pradesh,2023,4,namsai,533600,769723768.0
arunachal-pradesh,2023,4,tawang,509181,1297707130.0
arunachal-pradesh,2023,4,lower dibang valley,456242,780822119.0
arunachal-pradesh,2024,1,papum pare,6605744,9147478408.0
arunachal-pradesh,2024,1,west kameng,1262496,2128971870.0
arunachal-pradesh,2024,1,east siang,1022852,1533777566.0
arunachal-pradesh,2024,1,changlang,927421,1575177845.0
arunachal-pradesh,2024,1,lohit,857194,1324795981.0
arunachal-pradesh,2024,1,west siang,798151,1405173317.0
arunachal-pradesh,2024,1,lower subansiri,609737,984003451.0
arunachal-pradesh,2024,1,namsai,597509,816432276.0
arunachal-pradesh,2024,1,lower dibang valley,537101,895489788.0
arunachal-pradesh,2024,1,tawang,475300,1114613679.0
arunachal-pradesh,2024,2,papum pare,7717891,10352999522.0
arunachal-pradesh,2024,2,west kameng,1533560,2526904044.0
arunachal-pradesh,2024,2,east siang,1238349,1806470576.0
arunachal-pradesh,2024,2,changlang,1067550,1650011617.0
arunachal-pradesh,2024,2,lohit,1019785,1419525043.0
arunachal-pradesh,2024,2,west siang,970111,1686897043.0
arunachal-pradesh,2024,2,namsai,706526,873040190.0
arunachal-pradesh,2024,2,lower subansiri,692774,1060865759.0
arunachal-pradesh,2024,2,tawang,649179,1448798400.0
arunachal-pradesh,2024,2,lower dibang valley,616423,946388381.0
arunachal-pradesh,2024,3,itanagar capital complex,7449861,8416147864.0
arunachal-pradesh,2024,3,papum pare,2352663,2487594981.0
arunachal-pradesh,2024,3,west kameng,2010514,3007838695.0
arunachal-pradesh,2024,3,east siang,1604493,2043139150.0
arunachal-pradesh,2024,3,west siang,1229222,1677531446.0
arunachal-pradesh,2024,3,namsai,1177079,1419987951.0
arunachal-pradesh,2024,3,changlang,1161624,1516292019.0
arunachal-pradesh,2024,3,lower subansiri,984578,1264256195.0
arunachal-pradesh,2024,3,lohit,930827,1074183610.0
arunachal-pradesh,2024,3,tawang,813905,1725280645.0
arunachal-pradesh,2024,4,itanagar capital complex,7929590,8951596062.0
arunachal-pradesh,2024,4,papum pare,2419497,2645782108.0
arunachal-pradesh,2024,4,west kameng,2107524,3219015374.0
arunachal-pradesh,2024,4,east siang,1813239,2282781446.0
arunachal-pradesh,2024,4,west siang,1415567,1943675537.0
arunachal-pradesh,2024,4,namsai,1331993,1658212165.0
arunachal-pradesh,2024,4,changlang,1295250,1770311293.0
arunachal-pradesh,2024,4,lohit,1024425,1233068373.0
arunachal-pradesh,2024,4,lower subansiri,1023776,1321086015.0
arunachal-pradesh,2024,4,tawang,913556,1950022807.0
assam,2018,1,kamrup metropolitan,194617,284766218.98
assam,2018,1,marigaon,79832,105067294.5
assam,2018,1,barpeta,67801,56352302.38
assam,2018,1,nagaon,66695,56352631.29
assam,2018,1,cachar,56481,57250290.53
assam,2018,1,sonitpur,51976,73005566.25
assam,2018,1,kamrup,47859,41868129.26
assam,2018,1,dibrugarh,44792,53258765.87
assam,2018,1,tinsukia,41237,45886201.03
assam,2018,1,jorhat,33322,41164542.06
assam,2018,2,kamrup metropolitan,320417,548619364.23
assam,2018,2,marigaon,109223,204057284.22
assam,2018,2,nagaon,105834,129818644.91
assam,2018,2,barpeta,102217,117541108.75
assam,2018,2,cachar,83921,105147622.61
assam,2018,2,sonitpur,82799,151230715.31
assam,2018,2,kamrup,74537,83338163.66
assam,2018,2,dibrugarh,70642,110954951.69
assam,2018,2,tinsukia,66715,102921465.64
assam,2018,2,jorhat,53341,70634515.73
assam,2018,3,kamrup metropolitan,476050,884121118.83
assam,2018,3,barpeta,145945,230125281.84
assam,2018,3,nagaon,142195,208584967.97
assam,2018,3,cachar,123735,189612378.33
assam,2018,3,sonitpur,116196,252135800.72
assam,2018,3,kamrup,112726,148929589.8
assam,2018,3,marigaon,102867,189132040.92
assam,2018,3,dibrugarh,98822,173048841.58
assam,2018,3,tinsukia,90928,155121755.76
assam,2018,3,jorhat,79724,118008412.29
assam,2018,4,kamrup metropolitan,686010,1345451492.43
assam,2018,4,nagaon,435103,317973029.47
assam,2018,4,barpeta,225449,354675455.93
assam,2018,4,marigaon,193075,207853575.1
assam,2018,4,cachar,187360,272342253.13
assam,2018,4,sonitpur,165399,358549931.58
assam,2018,4,kamrup,162592,236088241.5
assam,2018,4,dibrugarh,144931,264346941.49
assam,2018,4,tinsukia,127171,253718923.07
assam,2018,4,dhubri,120810,181651044.89
assam,2019,1,kamrup metropolitan,1306775,2605380335.92
assam,2019,1,nagaon,265767,382986937.0
assam,2019,1,barpeta,262834,416977891.52
assam,2019,1,cachar,206705,335675210.43
assam,2019,1,kamrup,205094,325387078.13
assam,2019,1,sonitpur,197716,409811805.46
assam,2019,1,dibrugarh,180303,308520050.14
assam,2019,1,marigaon,162645,225891536.79
assam,2019,1,tinsukia,147896,296016100.5
assam,2019,1,dhubri,129363,168832530.51
assam,2019,2,kamrup metropolitan,2488968,5089657876.79
assam,2019,2,nagaon,231423,422774561.36
assam,2019,2,barpeta,228864,466786096.4
assam,2019,2,sonitpur,192707,444337498.77
assam,2019,2,cachar,177976,335126276.21
assam,2019,2,kamrup,176995,334724712.07
assam,2019,2,dibrugarh,169357,356524668.62
assam,2019,2,tinsukia,148294,323303192.87
assam,2019,2,marigaon,130459,235342996.59
assam,2019,2,jorhat,129744,231878110.72
assam,2019,3,kamrup metropolitan,2188998,6080999088.2
assam,2019,3,barpeta,262253,505242250.26
assam,2019,3,nagaon,258566,491551326.22
assam,2019,3,sonitpur,257623,533288953.03
assam,2019,3,cachar,242781,426502976.77
assam,2019,3,dibrugarh,230118,425077484.13
assam,2019,3,kamrup,222439,383883901.25
assam,2019,3,tinsukia,196245,357008533.55
assam,2019,3,jorhat,167468,274329134.39
assam,2019,3,golaghat,121795,194779142.64
assam,2019,4,kamrup metropolitan,2510384,7206165641.82
assam,2019,4,sonitpur,298139,613461613.27
assam,2019,4,barpeta,295624,613479659.53
assam,2019,4,nagaon,287586,546184547.45
assam,2019,4,cachar,273506,482197783.16
assam,2019,4,dibrugarh,255885,470389915.8
assam,2019,4,kamrup,249708,461559258.77
assam,2019,4,tinsukia,224113,423685126.95
assam,2019,4,jorhat,185402,307700398.02
assam,2019,4,goalpara,139662,282003507.81
assam,2020,1,kamrup metropolitan,3338601,10080547554.27
assam,2020,1,sonitpur,383179,755509094.61
assam,2020,1,cachar,375774,659702346.19
assam,2020,1,barpeta,367963,833078665.81
assam,2020,1,nagaon,360749,736229612.9
assam,2020,1,kamrup,322830,605538834.86
assam,2020,1,dibrugarh,317878,585327059.68
assam,2020,1,tinsukia,286640,541758826.98
assam,2020,1,jorhat,232108,371072710.74
assam,2020,1,golaghat,179380,301335497.79
assam,2020,2,kamrup metropolitan,2543890,7190215278.04
assam,2020,2,nagaon,521404,889592664.41
assam,2020,2,barpeta,519590,967512954.94
assam,2020,2,sonitpur,510820,899403354.27
assam,2020,2,kamrup,461735,696378364.13
assam,2020,2,cachar,448258,671325302.75
assam,2020,2,dibrugarh,447580,678491572.83
assam,2020,2,tinsukia,420620,618021383.19
assam,2020,2,jorhat,306847,406689798.02
assam,2020,2,golaghat,290221,381486790.01
assam,2020,3,kamrup metropolitan,4268591,13346088870.11
assam,2020,3,barpeta,553783,1306355860.16
assam,2020,3,sonitpur,540972,1164586118.84
assam,2020,3,nagaon,535675,1153926434.06
assam,2020,3,dibrugarh,526945,1106487215.77
assam,2020,3,cachar,487493,920279966.24
assam,2020,3,kamrup,445726,878646586.93
assam,2020,3,tinsukia,442335,839411510.85
assam,2020,3,jorhat,315288,542788284.76
assam,2020,3,golaghat,278714,484885427.86
assam,2020,4,kamrup metropolitan,5300547,16105922899.46
assam,2020,4,barpeta,724763,2053361856.48
assam,2020,4,sonitpur,676306,1560923095.77
assam,2020,4,nagaon,667880,1665021995.82
assam,2020,4,dibrugarh,631601,1479167066.81
assam,2020,4,cachar,623731,1434767202.35
assam,2020,4,kamrup,557203,1271039293.25
assam,2020,4,tinsukia,543941,1209737013.97
assam,2020,4,jorhat,400452,815676507.47
assam,2020,4,goalpara,381733,1018165139.84
assam,2021,1,kamrup metropolitan,9400818,24003716533.7
assam,2021,1,barpeta,768249,2378951523.38
assam,2021,1,dibrugarh,680608,1710571109.98
assam,2021,1,nagaon,675634,2019926209.38
assam,2021,1,sonitpur,669242,1689369790.43
assam,2021,1,cachar,614703,1577581912.68
assam,2021,1,kamrup,557802,1450662971.7
assam,2021,1,tinsukia,480161,1160430411.71
assam,2021,1,goalpara,400249,1203600745.35
assam,2021,1,jorhat,388882,856404785.43
assam,2021,2,kamrup metropolitan,12113618,26948905679.33
assam,2021,2,barpeta,1094358,2927546915.44
assam,2021,2,nagaon,928187,2446953429.4
assam,2021,2,dibrugarh,870918,1976153977.77
assam,2021,2,sonitpur,848080,1929013770.59
assam,2021,2,cachar,743120,1680050955.98
assam,2021,2,kamrup,737877,1686926641.04
assam,2021,2,tinsukia,606143,1318534292.53
assam,2021,2,goalpara,544911,1475602701.25
assam,2021,2,dhubri,528440,1316708576.8
assam,2021,3,kamrup metropolitan,16840668,36123082534.66
assam,2021,3,barpeta,1436928,3522432994.68
assam,2021,3,nagaon,1156024,2903215135.78
assam,2021,3,dibrugarh,1116075,2517711536.28
assam,2021,3,sonitpur,1030160,2385666128.44
assam,2021,3,cachar,998685,2285248942.88
assam,2021,3,kamrup,957373,2112276358.42
assam,2021,3,tinsukia,726497,1620117007.21
assam,2021,3,dhubri,668723,1682447560.54
assam,2021,3,goalpara,650085,1747257315.99
assam,2021,4,kamrup metropolitan,22903930,48177919267.37
assam,2021,4,barpeta,2145496,5341626359.64
assam,2021,4,nagaon,1599255,4181552742.9
assam,2021,4,dibrugarh,1489321,3247229901.08
assam,2021,4,sonitpur,1437714,3119948215.77
assam,2021,4,cachar,1424029,3288405319.03
assam,2021,4,kamrup,1326629,2906827875.98
assam,2021,4,dhubri,947815,2452971274.53
assam,2021,4,tinsukia,924326,2099664801.03
assam,2021,4,goalpara,920783,2590433257.9
assam,2022,1,kamrup metropolitan,28908435,60093746992.89
assam,2022,1,barpeta,2846523,7413611760.55
assam,2022,1,nagaon,2049272,5405490459.95
assam,2022,1,cachar,1869862,4225305321.29
assam,2022,1,dibrugarh,1830668,3721424814.96
assam,2022,1,sonitpur,1805856,3651941482.3
assam,2022,1,kamrup,1708845,3838019247.42
assam,2022,1,goalpara,1299073,3720380319.73
assam,2022,1,dhubri,1247298,3380205337.13
assam,2022,1,darrang,1205741,2732173374.69
assam,2022,2,kamrup metropolitan,37896005,70515346667.22
assam,2022,2,barpeta,3782074,8597920826.99
assam,2022,2,nagaon,2624899,6401629329.65
assam,2022,2,dibrugarh,2372318,4426557091.53
assam,2022,2,sonitpur,2331103,4228702694.64
assam,2022,2,cachar,2208886,4390976386.36
assam,2022,2,kamrup,2122755,4247651138.55
assam,2022,2,darrang,1764727,3227701241.99
assam,2022,2,dhubri,1748061,4095843491.51
assam,2022,2,goalpara,1660385,4241626695.29
assam,2022,3,kamrup metropolitan,39606017,69410860235.23
assam,2022,3,barpeta,4561028,9149960686.49
assam,2022,3,sonitpur,3096898,5410346627.41
assam,2022,3,nagaon,2968058,6558107158.01
assam,2022,3,cachar,2665315,5192449137.35
assam,2022,3,kamrup,2430234,4614592326.48
assam,2022,3,dibrugarh,2307181,3933628296.03
assam,2022,3,jorhat,2264530,3694675386.61
assam,2022,3,dhubri,2223747,4556385241.83
assam,2022,3,goalpara,2054687,4590076568.3
assam,2022,4,kamrup metropolitan,48873033,84183380553.42
assam,2022,4,barpeta,5914147,12025232756.81
assam,2022,4,sonitpur,3570910,5955878582.01
assam,2022,4,kamrup,3473735,6488564510.01
assam,2022,4,nagaon,3466436,7442294883.0
assam,2022,4,cachar,3169492,6146128032.61
