state,year,quarter,latitude,longitude,metric,label
maharashtra,2024,3,19.665828411932125,74.48186980965586,2.0,ahmednagar district
kerala,2023,3,9.726747748739436,76.50835619494828,19.0,kottayam district
rajasthan,2024,3,26.643910594242875,73.6595075078703,1.0,jodhpur rural district
maharashtra,2024,4,16.806553019273906,74.64589869746166,131.0,sangli district
odisha,2021,2,21.00639097978656,86.60566800967065,1.0,bhadrak district
karnataka,2023,3,17.376979404701707,76.83173251222411,9.0,kalaburagi district
uttar-pradesh,2020,3,26.313188245880337,84.03260329668399,1.0,deoria district
tamil-nadu,2022,3,11.837956363831392,79.25075341651123,3.0,kallakkurichi district
tamil-nadu,2023,2,11.112208986156048,77.06220280750642,11.0,coimbatore district
haryana,2024,3,28.658124277624218,76.56616224385043,18.0,jhajjar district
chhattisgarh,2021,4,23.84177124386533,82.85867780296965,3.0,balrampur district
andhra-pradesh,2023,4,17.813642019642426,82.45902819302455,1.0,visakhapatnam district
haryana,2024,4,29.91186064181583,76.79712471085682,30.0,kurukshetra district
maharashtra,2020,4,18.91018314926834,73.28243314011549,8.0,raigad district
bihar,2021,2,26.431656927266456,86.57540158639006,2.0,madhubani district
haryana,2020,3,29.05621367071608,77.01614358689307,1.0,sonipat district
madhya-pradesh,2024,3,23.53098805648511,76.61238837293442,1.0,shajapur district
madhya-pradesh,2022,3,23.16804692933953,75.81271993338781,26.0,ujjain district
andhra-pradesh,2024,3,18.423615507904287,83.68270944693259,2.0,srikakulam district
jammu-&-kashmir,2021,3,33.4368424728675,74.71614887015095,1.0,reasi district
odisha,2022,3,20.995033535687757,85.58693515753961,1.0,dhenkanal district
rajasthan,2022,4,26.781615861234425,75.62662797368989,15.0,jaipur district
madhya-pradesh,2020,3,21.90977207923564,79.72316117560048,1.0,seoni district
punjab,2024,3,30.64170862256544,75.48690331265851,2.0,ludhiana district
assam,2024,1,26.53926280089927,92.79292030900356,5.0,nagaon district
uttar-pradesh,2021,2,25.69350226526821,82.36146315887473,2.0,jaunpur district
tamil-nadu,2022,3,9.312845746422122,78.97972709012171,10.0,ramanathapuram district
tamil-nadu,2020,3,12.98996749599042,80.09260137693553,4.0,kancheepuram district
karnataka,2023,3,15.198221191650118,76.64704699668393,117.0,ballari district
west-bengal,2024,1,23.42745206518022,88.36763925689654,17.0,nadia district
gujarat,2023,4,23.932171910442047,71.99347994471653,1.0,patan district
uttar-pradesh,2022,2,25.70866031112056,82.4265217335477,1.0,jaunpur district
assam,2020,3,26.51522506354777,92.1499356321361,4.0,darrang district
bihar,2022,2,25.96109669435449,86.63591590963328,1.0,madhepura district
uttar-pradesh,2024,1,25.585493173170125,82.78324890385218,8.0,jaunpur district
karnataka,2024,3,14.207272461590764,75.34704796764395,11.0,shivamogga district
andhra-pradesh,2023,3,14.589843323612,78.75328844648128,8.0,ysr district
madhya-pradesh,2023,2,21.9870575652505,78.25331016223771,1.0,betul district
telangana,2023,3,17.891811816976492,79.14920904962835,1.0,jangaon district
maharashtra,2020,3,16.61396339111538,73.37676413753454,1.0,ratnagiri district
assam,2024,1,26.53906672011681,92.82281244301362,11.0,nagaon district
maharashtra,2024,1,21.209203621285585,78.88921461408252,74.0,nagpur district
maharashtra,2024,3,18.688844501051456,73.50640200727969,1.0,pune district
bihar,2021,4,24.986009416293232,84.80986157897219,1.0,gaya district
karnataka,2022,2,13.856516285869592,75.53349284323835,11.0,shivamogga district
odisha,2020,3,21.3507254226784,83.68270944693259,2.0,bargarh district
uttar-pradesh,2022,4,26.886409827080744,77.70514426192459,3.0,agra district
odisha,2022,4,18.76642930157584,82.69694084920934,43.0,koraput district
haryana,2024,3,27.94058714249954,77.47593338307468,7.0,palwal district
uttar-pradesh,2022,3,29.45774435738228,78.25331016223771,6.0,bijnor district
karnataka,2022,4,12.929288753008064,77.16577158261566,1.0,ramanagara district
punjab,2022,3,30.187550278798597,74.739559118527,3.0,bathinda district
west-bengal,2021,2,22.197053774667424,88.05586803034296,2.0,purba medinipur district
rajasthan,2024,4,27.1449355690288,77.10824443175821,10.0,bharatpur district
tamil-nadu,2023,4,9.889561619743857,78.5263304921143,3.0,sivaganga district
madhya-pradesh,2021,4,23.156644306220187,79.00234199334851,1.0,narsinghpur district
madhya-pradesh,2024,3,23.294400763521008,77.26925027100745,7.0,bhopal district
maharashtra,2024,4,21.188527070039157,79.30711959310398,1.0,nagpur district
bihar,2023,2,24.48335045862079,84.65314370231029,4.0,gaya district
bihar,2021,2,25.730343289095337,87.50495720908214,2.0,purnia district
rajasthan,2021,3,29.159660249993014,74.49359128975412,2.0,hanumangarh district
karnataka,2024,1,12.572606761924074,76.78558663947354,8.0,mandya district
odisha,2020,4,21.48511408894469,86.72654826490002,2.0,baleshwar district
maharashtra,2022,4,17.966209946026144,73.6595075078703,1.0,satara district
odisha,2021,3,22.001106013009743,86.92735321294253,1.0,mayurbhanj district
rajasthan,2022,1,24.812412824015187,74.25901478846667,1.0,chittorgarh district
karnataka,2021,4,13.814688222781792,75.96374126459287,3.0,chikkamagaluru district
jharkhand,2021,3,22.67629730548747,84.54842750853092,1.0,simdega district
gujarat,2024,1,23.371949116492534,72.39622386828997,10.0,mahesana district
kerala,2020,3,11.544261133466232,75.85920524130329,1.0,kozhikode district
maharashtra,2023,4,17.810674296365878,76.23053081508246,11.0,osmanabad district
gujarat,2021,3,23.07386575935413,72.62103033913469,124.0,gandhinagar district
madhya-pradesh,2022,4,22.555801442633893,75.71970391561408,79.0,indore district
rajasthan,2023,4,26.34441911025038,72.88108587294656,1.0,jodhpur district
telangana,2022,2,19.537663741284987,78.48087750095107,2.0,adilabad district
madhya-pradesh,2023,3,21.498441895672663,76.76250729867353,1.0,burhanpur district
uttar-pradesh,2024,2,25.856729911277416,82.794029650219,4.0,azamgarh district
bihar,2021,3,26.08677967713807,84.24368494056702,2.0,siwan district
tamil-nadu,2022,4,12.273615349731662,78.07089850397327,47.0,dharmapuri district
andhra-pradesh,2021,1,16.575287270899597,80.85991926425709,8.0,krishna district
bihar,2022,4,25.37709308954271,87.58406923117236,3.0,katihar district
rajasthan,2020,4,25.092634896951072,71.92234999023893,1.0,jalore district
uttar-pradesh,2023,4,27.225507325059382,79.28457719720743,4.0,mainpuri district
maharashtra,2024,3,15.950760303381056,73.61241017489317,2.0,sindhudurg district
madhya-pradesh,2024,1,24.191733606421412,79.52099936213783,1.0,damoh district
rajasthan,2024,3,27.445556450626903,77.3381855201411,7.0,deeg district
maharashtra,2022,4,19.14836903752075,72.99920129684928,1030.0,thane district
chhattisgarh,2022,1,22.607667688281197,82.5456374161248,1.0,korba district
odisha,2022,4,19.32622161165801,83.42699962860124,16.0,rayagada district
bihar,2022,3,26.54901857579923,84.64268061502929,1.0,purbi champaran district
rajasthan,2024,2,27.867709418482576,76.46209275527582,5.0,alwar district
rajasthan,2022,2,24.753494408460224,72.71562738313551,4.0,sirohi district
west-bengal,2023,1,23.612273882636707,87.89915135162347,3.0,birbhum district
rajasthan,2022,2,26.388305309785903,74.64589869746166,33.0,ajmer district
maharashtra,2021,4,19.887194112210192,76.47366015961944,4.0,jalna district
uttar-pradesh,2023,4,25.310281806108247,81.3894296981709,1.0,chitrakoot district
uttar-pradesh,2024,4,25.8341891522125,80.5605110605323,2.0,fatehpur district
karnataka,2021,1,15.963025081019836,76.9470219563662,1.0,raichur district
andhra-pradesh,2022,2,13.842976561704033,77.09673568018769,1.0,anantapur district
odisha,2023,1,20.466432149107277,86.39341521326247,1.0,kendrapara district
odisha,2021,2,20.9266801561361,86.21076723865,1.0,jajapur district
rajasthan,2023,2,24.93309854019099,71.21020239005595,1.0,barmer district
odisha,2021,2,20.753321939539067,86.4339139643604,2.0,jajapur district
karnataka,2023,2,15.32884104150642,75.1136721058433,1390.0,dharwad district
west-bengal,2023,1,24.329264291891963,88.17304266634669,6.0,murshidabad district
madhya-pradesh,2024,4,23.914882181688416,77.41855841533979,1.0,vidisha district
andhra-pradesh,2021,2,15.51206161730518,79.96962772271038,42.0,prakasam district
rajasthan,2024,3,26.996513482616503,74.12986841096104,4.0,nagaur district
tamil-nadu,2021,4,10.274477611633133,77.93388462171518,2.0,dindigul district
jharkhand,2020,3,22.81955720335657,86.2209316277805,88.0,east singhbhum district
gujarat,2020,4,22.79222870560662,73.5299640262457,1.0,panch mahals district
tamil-nadu,2023,1,11.64603726994508,78.07089850397327,80.0,salem district
odisha,2024,2,20.857213942311784,84.15934129536048,2.0,boudh district
uttar-pradesh,2022,1,27.11224233021438,79.47601330857533,26.0,kannauj district
andhra-pradesh,2024,1,14.942991179236548,79.91367311127598,1.0,spsr nellore district
maharashtra,2020,3,19.785517313954305,73.40034049636118,3.0,palghar district
karnataka,2022,1,13.046442343055036,74.78636983104354,21.0,dakshina kannada district
telangana,2021,4,18.507115549967533,79.47601330857533,1.0,peddapalle district
west-bengal,2021,4,23.427043364617344,88.32878957469845,3.0,purba bardhaman district
gujarat,2024,4,22.76943611770358,73.42391427494738,2.0,vadodara district
andhra-pradesh,2023,4,13.268943428699789,79.11533670045316,13.0,chittoor district
haryana,2022,2,28.876827828877488,76.82019764862447,3.0,sonipat district
uttar-pradesh,2024,1,27.04204967942103,82.78324890385218,3.0,basti district
tamil-nadu,2024,2,10.36395422272181,79.20563608018333,1.0,thanjavur district
karnataka,2023,4,14.417968910168687,76.5546031082873,6.0,chitradurga district
karnataka,2023,3,14.677011891050734,74.3880699403701,1.0,uttara kannada district
kerala,2023,3,11.749727161199344,75.53349284323835,40.0,kannur district
uttar-pradesh,2021,2,27.81297149712205,78.79861805244268,1.0,kasganj district
bihar,2022,2,24.510414914633454,84.1065661763329,2.0,aurangabad district
maharashtra,2024,3,20.014538067804093,73.62418551994026,1.0,nashik district
karnataka,2024,1,12.786110875447273,74.92672285045667,58.0,dakshina kannada district
madhya-pradesh,2023,2,22.882069058543344,76.2652908581448,1.0,dewas district
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,20.212610268619617,73.04643092224194,6.0,dadra and nagar haveli district
rajasthan,2023,1,26.79745281756058,75.56842540654792,1.0,jaipur district
uttar-pradesh,2023,1,28.41354698973975,78.79861805244268,3.0,budaun district
madhya-pradesh,2021,4,22.706748793832187,77.38411971559434,1.0,sehore district
telangana,2021,1,16.931273412470805,79.52099936213783,2.0,nalgonda district
sikkim,2023,2,27.286123172246032,88.25098567594014,5.0,west district
maharashtra,2022,1,19.0619134130634,73.05823683256841,127.0,raigad district
karnataka,2023,2,13.733916339329044,78.08230843392138,1.0,chikkaballapura district
uttar-pradesh,2024,2,28.584115118225,80.41596031893934,5.0,kheri district
karnataka,2022,3,15.804819708679954,75.73133421000526,1.0,gadag district
rajasthan,2024,2,26.329285175442703,72.57371867694494,2.0,jodhpur district
rajasthan,2022,4,27.134559001650103,73.05823683256841,3.0,jodhpur district
jharkhand,2021,4,24.009118705780143,87.40587611607891,3.0,dumka district
chhattisgarh,2023,1,21.077010886735444,81.03682110480868,14.0,rajnandgaon district
rajasthan,2024,2,27.086412813688845,73.34139478762033,2.0,nagaur district
andhra-pradesh,2024,4,18.568944109431403,83.7677147582912,20.0,parvathipuram manyam district
gujarat,2022,1,23.12318891700573,70.00863059367427,8.0,kachchh district
tamil-nadu,2021,4,9.637088793956178,77.57913581303016,5.0,virudhunagar district
uttarakhand,2021,4,29.857420572523612,78.63987373291224,2.0,pauri garhwal district
bihar,2024,3,25.4941967164351,85.15312162928252,25.0,patna district
uttar-pradesh,2021,4,28.449783725504457,79.6894990170021,2.0,bareilly district
uttarakhand,2023,3,30.30354272289491,78.02524660458907,497.0,dehradun district
gujarat,2021,4,22.93755184705135,73.81249842275241,1.0,panch mahals district
west-bengal,2021,1,26.87756342276312,88.53236059619923,1.0,kalimpong district
odisha,2024,2,20.852399745201847,86.64599442311565,1.0,bhadrak district
rajasthan,2021,1,26.508445986931356,71.66140228045322,1.0,jaisalmer district
rajasthan,2024,3,25.82558735761801,73.23525247245122,4.0,pali district
maharashtra,2022,3,20.676880008295992,79.59967157741634,1.0,chandrapur district
madhya-pradesh,2024,3,22.68044285543248,78.09371714324185,6.0,narmadapuram district
madhya-pradesh,2023,4,23.14168826714968,78.31024893125932,1.0,raisen district
madhya-pradesh,2023,4,21.80213200639201,80.08142917150316,1.0,balaghat district
tamil-nadu,2021,4,11.729967360558176,79.07015482048465,4.0,kallakkurichi district
uttar-pradesh,2024,2,26.879293099801934,79.30711959310398,4.0,etawah district
rajasthan,2023,4,24.82939675844567,73.47105404337144,1.0,udaipur district
maharashtra,2023,2,19.890955348607765,72.92833907247791,4.0,palghar district
punjab,2023,1,29.95589180675708,74.91503133858134,1.0,bathinda district
telangana,2023,2,18.208779085008118,77.63642991038303,1.0,sangareddy district
punjab,2021,4,30.215197052641155,74.16509908485864,1.0,fazilka district
rajasthan,2022,3,24.692398456507952,72.20676806653618,3.0,jalore district
tripura,2022,3,23.572788212490597,91.37104016963607,2.0,sepahijala district
maharashtra,2024,1,17.246089323141998,74.84486475527515,2.0,sangli district
mizoram,2021,4,23.709861295824936,92.70335751146348,32.0,aizawl district
uttar-pradesh,2021,3,26.134791083460737,82.0461621600331,1.0,amethi district
west-bengal,2021,3,25.016539457171195,88.08519090408028,1.0,maldah district
karnataka,2024,2,12.489978451230089,76.69324379240518,9.0,mandya district
assam,2022,4,26.43703796604445,89.87389868982949,3.0,kokrajhar district
gujarat,2024,2,23.752092599313897,73.11725733266954,1.0,sabar kantha district
telangana,2021,2,16.85559719018803,79.8688836966946,9.0,suryapet district
maharashtra,2024,2,17.84218953204544,74.23554035653764,2.0,satara district
karnataka,2022,4,13.283928934777265,75.76621946092965,128.0,chikkamagaluru district
tamil-nadu,2022,3,11.430098575634222,76.48522653528333,1.0,the nilgiris district
uttar-pradesh,2023,3,25.177251428386345,82.8694464311077,3.0,mirzapur district
chhattisgarh,2023,1,17.93539862771649,81.42240402698344,1.0,sukma district
manipur,2022,1,24.62545598073354,93.77906837221953,1.0,bishnupur district
chhattisgarh,2021,2,20.582543028683496,81.06994617088361,6.0,balod district
karnataka,2024,4,13.2586377130426,75.92890456936505,1.0,chikkamagaluru district
west-bengal,2024,2,26.619002535274166,88.60000310792728,1.0,jalpaiguri district
karnataka,2022,3,13.950337786596036,74.83316741970363,2.0,shivamogga district
telangana,2024,1,19.502330154273693,78.66256699955369,3.0,adilabad district
andhra-pradesh,2023,3,16.598913098981914,80.10377213393234,6.0,guntur district
rajasthan,2021,3,25.021319601480965,71.18643972869334,1.0,barmer district
assam,2021,1,26.39973598585963,90.74852821574638,1.0,bongaigaon district
uttar-pradesh,2023,2,29.15012625469577,78.40128603949634,46.0,bijnor district
uttar-pradesh,2024,4,29.59020607511475,78.43540423861062,3.0,bijnor district
madhya-pradesh,2022,3,22.55165524278399,75.06695522632855,1.0,dhar district
himachal-pradesh,2023,3,31.74063768426661,76.60083340544226,6.0,hamirpur district
west-bengal,2020,4,26.021264051854207,87.96778279414188,2.0,uttar dinajpur district
maharashtra,2020,3,19.347841559936207,77.39560042224907,1.0,nanded district
bihar,2022,2,26.532644920907803,85.15312162928252,2.0,purbi champaran district
gujarat,2021,3,23.45599686522902,72.53822926103794,2.0,mahesana district
assam,2023,4,27.3959401389324,94.98185129838886,2.0,dibrugarh district
chhattisgarh,2022,3,18.18325072225603,81.44437896343535,1.0,sukma district
madhya-pradesh,2021,4,23.58917573771895,78.33301571784003,2.0,raisen district
uttar-pradesh,2024,1,26.79578540381876,81.52124101623185,13.0,bara banki district
tamil-nadu,2024,2,10.71361702035956,79.02495158966912,15.0,thanjavur district
odisha,2020,2,21.926179981728733,86.74666606823209,7.0,mayurbhanj district
chhattisgarh,2023,3,21.563942421708145,82.0134649664982,6.0,baloda bazar district
punjab,2022,3,31.48743231804072,76.02178307708606,1.0,hoshiarpur district
karnataka,2024,4,13.540212140800223,77.61351576653415,2.0,chikkaballapur district
odisha,2021,4,20.472871026635943,83.69334146406553,1.0,boudh district
maharashtra,2022,4,19.24905500352564,76.35794005782289,1.0,parbhani district
madhya-pradesh,2024,3,22.683567544775386,75.9985692625754,9.0,indore district
maharashtra,2023,3,19.51148375309208,75.98696089865172,5.0,jalna district
bihar,2023,4,26.04769714350652,85.8742095286338,5.0,darbhanga district
telangana,2023,3,18.40427288897444,77.7738162661549,1.0,kamareddy district
